deal_id,empresa_id,nome_empresa,cnpj,pipeline,etapa,vendedor_id,vendedor_nome,data_criacao,data_fechamento,dias_ciclo,vl_mrr,vl_setup,receita_total,sigla_proposta,motivo_perda,ultima_atualizacao
AB16FFF9-B,F0F7CBA0,Aparecida,09.133.412/3281-00,MIDDLE,Ganho (MIDDLE),V004,Diego Souza,2025-09-22,2025-11-16,55.0,11294.46,2255.71,13550.17,PROP PARCEIRO,,2025-11-15
2552D9C3-D,E3575942,Duarte,24.342.661/7979-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2025-04-13,,,0.0,0.0,0.0,PROP,,2025-06-11
90D7E5F8-8,03736618,Correia,65.827.109/1043-00,CORPORATE,Prospecção,V007,Helena Costa,2025-11-01,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-12-12
A1EDBF8E-D,65E68BDA,Campos,52.312.432/9212-00,MIDDLE,Proposta enviada,V004,Diego Souza,2024-07-30,,,0.0,0.0,0.0,PROP,,2024-08-14
B61939EC-B,1A913C89,Sampaio,72.151.070/2966-00,MIDDLE,Qualificação,V004,Diego Souza,2024-07-04,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-08-15
6B3A498D-F,15D2C1B6,Montenegro,93.618.324/2102-00,CORPORATE,Negociação,V007,Helena Costa,2025-07-26,,,0.0,0.0,0.0,PROP,,2025-08-02
F9F78F3F-2,D0C05227,das Neves,84.270.103/9308-00,CORPORATE,Prospecção,V007,Helena Costa,2024-07-16,,,0.0,0.0,0.0,PROP,,2024-08-22
672D7FDB-7,93E2E7C6,Brito,30.756.220/8635-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-09-03,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-17
F620FF0A-4,190693B7,Novaes,99.471.746/4887-00,MIDDLE,Prospecção,V004,Diego Souza,2026-01-22,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-02-02
82A06D5F-4,B423A580,Mendonça Cunha Ltda.,91.022.901/4767-00,MIDDLE,Negociação,V003,Carla Mendes,2025-03-26,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-26
9377C289-2,06DCB309,Silva Casa Grande Ltda.,61.990.623/4456-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-10-03,,,0.0,0.0,0.0,PROP,,2025-11-27
514E1E41-5,E385EF60,Araújo da Costa - EI,47.510.799/1183-00,CORPORATE,Prospecção,V007,Helena Costa,2025-06-16,,,0.0,0.0,0.0,PROP,,2025-07-27
90FD62AC-F,76612A05,Vieira Rodrigues - ME,51.333.872/6247-00,CORPORATE,Prospecção,V005,Fernanda Lima,2026-03-29,,,0.0,0.0,0.0,PROP NEOGRID,,2026-04-21
FBBFD622-5,65C21445,Abreu,30.980.500/9788-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-08-22,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-18
5F593BE2-C,F1E38AB7,da Mota S.A.,06.738.302/8439-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-12-11,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-02-07
B9004DCA-D,32FECDEB,Guerra,63.834.657/8713-00,MIDDLE,Proposta enviada,V004,Diego Souza,2026-01-22,,,0.0,0.0,0.0,PROP,,2026-02-03
BBB486A5-4,80FF147A,Pastor,82.586.736/2266-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-12-17,,,0.0,0.0,0.0,PROP NEOGRID,,2026-01-03
7342CF2A-6,B4F9271B,Leão,27.484.677/3782-00,CORPORATE,Negociação,V007,Helena Costa,2026-02-16,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-14
4B759B60-4,0D73F4C4,da Costa,42.067.883/1712-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-08-16,,,0.0,0.0,0.0,PROP,,2025-09-19
45659CD4-E,AD09D08B,Lopes,99.938.677/4964-00,CORPORATE,Prospecção,V005,Fernanda Lima,2024-07-24,,,0.0,0.0,0.0,PROP NEOGRID,,2024-08-29
3B2F4107-2,F88C5216,Silva - ME,66.253.244/7209-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-06-14,,,0.0,0.0,0.0,PROP,,2025-07-22
BFDACF2A-4,F0F7CBA0,Aparecida,09.133.412/3281-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-11-05,,,0.0,0.0,0.0,PROP,,2024-11-26
5999A451-D,2BD2BACE,da Luz Moura - EI,84.124.118/2449-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-07-28,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-28
036DE146-8,65E68BDA,Campos,52.312.432/9212-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-04-11,,,0.0,0.0,0.0,PROP,,2025-04-22
25520EE3-7,B4F9271B,Leão,27.484.677/3782-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2026-01-26,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-02
E4C3CF11-B,3DF31231,Monteiro e Filhos,33.334.680/0722-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2025-11-10,,,0.0,0.0,0.0,PROP,,2025-12-02
5CFB23FB-C,E10DE2E4,Moraes Melo e Filhos,15.451.680/8760-00,MIDDLE,Qualificação,V004,Diego Souza,2025-08-11,,,0.0,0.0,0.0,PROP,,2025-09-22
C0B7F4B9-C,796C49CA,Ribeiro,49.818.299/2299-00,CORPORATE,Prospecção,V005,Fernanda Lima,2026-03-10,,,0.0,0.0,0.0,PROP NEOGRID,,2026-04-24
D2390333-0,E3575942,Duarte,24.342.661/7979-00,CORPORATE,Proposta enviada,V007,Helena Costa,2025-01-20,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-21
E27FBA35-5,75876C41,Moura,78.108.013/2677-00,MIDDLE,Prospecção,V008,Igor Nascimento,2024-11-16,,,0.0,0.0,0.0,PROP,,2024-12-05
CF349181-E,6B9DBA05,Rezende,79.855.241/4060-00,CORPORATE,Perdido,V007,Helena Costa,2025-06-17,2025-07-15,28.0,0.0,0.0,0.0,PROP,Preço alto,2025-06-27
34D1AA50-9,7A77C339,Fernandes,26.758.692/6179-00,CORPORATE,Prospecção,V005,Fernanda Lima,2024-10-13,,,0.0,0.0,0.0,PROP,,2024-12-12
9B918BC8-0,31A3B43B,Dias S.A.,09.652.074/4666-00,MIDDLE,Proposta enviada,V004,Diego Souza,2024-12-28,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-02-22
26A3D17F-A,ABFE031C,Macedo,43.289.861/4341-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2026-04-26,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-05-18
D44AEB10-6,E07C1996,Sousa S.A.,11.526.218/1599-00,CORPORATE,Perdido,V001,Ana Paula Ferreira,2024-08-20,2024-12-17,119.0,0.0,0.0,0.0,PROP PARCEIRO,Escolheu concorrente,2024-08-31
84BF88DC-D,063D6C77,Souza,40.049.915/4788-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2024-11-23,,,0.0,0.0,0.0,PROP NEOGRID,,2024-12-17
2D9068B7-A,0313E25E,da Rocha,61.125.457/3875-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-05-22,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-07-15
E0FA66E7-E,F6F3DB72,Castro S/A,73.834.735/9774-00,CORPORATE,Prospecção,V007,Helena Costa,2025-07-07,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-08-12
49061CA6-F,BF8D99BB,Caldeira Ferreira - EI,25.039.261/4293-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2024-07-14,,,0.0,0.0,0.0,PROP NEOGRID,,2024-09-09
C7F6F693-9,C8CD2C82,Nogueira Cardoso e Filhos,34.216.073/3754-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-08-11,,,0.0,0.0,0.0,PROP,,2024-08-11
60294B91-2,258375C9,Ribeiro S.A.,82.512.868/2300-00,MIDDLE,Ganho (MIDDLE),V004,Diego Souza,2025-03-18,2025-06-21,95.0,1124.09,14062.51,15186.6,PROP,,2025-03-23
951A1220-B,F1DD5D76,Caldeira,08.470.076/6177-00,CORPORATE,Qualificação,V007,Helena Costa,2026-04-26,,,0.0,0.0,0.0,PROP,,2026-05-26
2E758613-5,F0F7CBA0,Aparecida,09.133.412/3281-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2025-02-19,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-25
A4ACF94D-F,D19998B0,Pereira,69.711.798/0893-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-11-19,,,0.0,0.0,0.0,PROP,,2025-12-11
73365478-1,098EC135,Pastor Pacheco S.A.,62.890.233/0307-00,CORPORATE,Prospecção,V005,Fernanda Lima,2026-03-23,,,0.0,0.0,0.0,PROP NEOGRID,,2026-05-19
90298DD6-B,DAB7368B,da Rocha S/A,27.532.697/3112-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2024-12-29,,,0.0,0.0,0.0,PROP,,2025-01-24
75B09D1F-A,5B5E0A94,Martins,78.361.340/7451-00,MIDDLE,Proposta enviada,V004,Diego Souza,2025-06-05,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-07
FF91EB74-B,340D6983,Jesus Alves S.A.,77.014.363/4957-00,MIDDLE,Prospecção,V003,Carla Mendes,2026-04-12,,,0.0,0.0,0.0,PROP,,2026-05-31
8FFD9CDB-D,80FF147A,Pastor,82.586.736/2266-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-02-18,,,0.0,0.0,0.0,PROP NEOGRID,,2025-03-20
063C8ECA-6,5271D9CA,Mendonça - EI,87.072.867/9087-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-02-18,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-01
71C3EE5C-1,31D8B33E,Santos,14.677.418/6256-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-08-07,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-19
5B29B2F9-6,F1DD5D76,Caldeira,08.470.076/6177-00,MIDDLE,Negociação,V003,Carla Mendes,2024-12-05,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-14
6EF02D99-1,A9C1B795,Casa Grande Alves S/A,93.248.086/1317-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-03-19,,,0.0,0.0,0.0,PROP,,2025-04-15
6A91B569-C,0F362584,Teixeira,87.403.450/5415-00,CORPORATE,Proposta enviada,V001,Ana Paula Ferreira,2026-03-12,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-21
5318AE34-1,B1D5295D,Guerra Farias Ltda.,52.408.240/0842-00,CORPORATE,Prospecção,V007,Helena Costa,2024-12-29,,,0.0,0.0,0.0,PROP,,2025-01-17
68484ABA-F,91A2E92D,Cassiano,76.936.763/2016-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-05-09,,,0.0,0.0,0.0,PROP,,2025-05-20
E0DAE5E3-6,0A9DCD56,Sá,34.316.117/2400-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-09-28,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-10-04
BE437B4F-9,4D96EE5E,Albuquerque - EI,59.782.071/5182-00,MIDDLE,Prospecção,V008,Igor Nascimento,2025-04-26,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-26
D8C54B9D-9,FEF365CF,Barbosa Araújo S.A.,50.606.853/6153-00,CORPORATE,Qualificação,V005,Fernanda Lima,2024-09-07,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-09-24
7E0F262D-2,06DCB309,Silva Casa Grande Ltda.,61.990.623/4456-00,CORPORATE,Proposta enviada,V001,Ana Paula Ferreira,2026-01-15,,,0.0,0.0,0.0,PROP,,2026-01-17
38BF8A20-D,7D7C275E,Porto,81.219.136/1939-00,CORPORATE,Prospecção,V007,Helena Costa,2026-01-22,,,0.0,0.0,0.0,PROP NEOGRID,,2026-02-10
85FCA560-A,0CB8182B,Novais,64.381.561/4978-00,MIDDLE,Perdido,V004,Diego Souza,2024-11-03,2024-12-17,44.0,0.0,0.0,0.0,PROP PARCEIRO,Sem budget,2024-12-30
E7B0FDFC-F,6055DD8F,Araújo,70.462.265/6766-00,MIDDLE,Ganho (MIDDLE),V008,Igor Nascimento,2024-07-28,2024-09-01,35.0,13751.89,3895.84,17647.73,PROP NEOGRID,,2024-08-30
6A556361-7,634848EC,da Rosa,34.944.665/7437-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-12-22,,,0.0,0.0,0.0,PROP,,2026-02-10
73334BB9-8,E07C1996,Sousa S.A.,11.526.218/1599-00,CORPORATE,Negociação,V007,Helena Costa,2024-12-13,,,0.0,0.0,0.0,PROP,,2024-12-23
FAB18654-0,BB80B671,da Paz,58.929.750/0170-00,MIDDLE,Negociação,V008,Igor Nascimento,2024-10-05,,,0.0,0.0,0.0,PROP NEOGRID,,2024-10-18
3E77DBFF-F,51AA03AD,Oliveira,17.248.251/3534-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2024-09-04,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-03
1904694E-A,B8994D0D,da Costa,79.252.419/1380-00,MIDDLE,Qualificação,V004,Diego Souza,2025-07-04,,,0.0,0.0,0.0,PROP,,2025-07-18
E7F315AB-9,D1DFBA49,Gomes Marques Ltda.,83.982.258/7139-00,CORPORATE,Proposta enviada,V005,Fernanda Lima,2026-03-24,,,0.0,0.0,0.0,PROP NEOGRID,,2026-05-22
368D9D6B-4,1631ECC7,Abreu Barbosa e Filhos,98.262.045/0533-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-07-15,,,0.0,0.0,0.0,PROP,,2024-08-18
88678E95-F,796C49CA,Ribeiro,49.818.299/2299-00,CORPORATE,Prospecção,V005,Fernanda Lima,2024-07-25,,,0.0,0.0,0.0,PROP,,2024-09-23
D983840E-1,ABFE031C,Macedo,43.289.861/4341-00,MIDDLE,Negociação,V008,Igor Nascimento,2024-08-15,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-06
0BD37B42-0,D1202414,Gomes Correia - EI,55.188.442/2583-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2025-07-21,2025-09-09,50.0,24199.04,12189.39,36388.43,PROP PARCEIRO,,2025-09-14
CF43522E-B,48642A3D,Barros Ltda.,85.445.877/1753-00,CORPORATE,Negociação,V007,Helena Costa,2024-07-03,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-08-07
3E4C6F89-7,93E2E7C6,Brito,30.756.220/8635-00,CORPORATE,Negociação,V002,Bruno Carvalho,2025-06-05,,,0.0,0.0,0.0,PROP NEOGRID,,2025-06-14
F27B8A9E-6,8D98014F,Lopes Cardoso S/A,99.650.752/7354-00,MIDDLE,Prospecção,V008,Igor Nascimento,2025-04-21,,,0.0,0.0,0.0,PROP NEOGRID,,2025-05-02
BDFFD7A2-B,9DAB14E0,Silveira Macedo S/A,94.043.898/3640-00,MIDDLE,Prospecção,V004,Diego Souza,2025-10-22,,,0.0,0.0,0.0,PROP,,2025-12-02
25FABA04-D,87762197,Vasconcelos,26.343.517/5183-00,MIDDLE,Prospecção,V004,Diego Souza,2025-11-03,,,0.0,0.0,0.0,PROP,,2025-11-07
6F9E4566-F,09B6FB30,Porto - ME,31.491.905/8651-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-01-23,,,0.0,0.0,0.0,PROP,,2025-03-10
A217F4FA-4,155D1530,Borges,59.770.348/2477-00,CORPORATE,Negociação,V001,Ana Paula Ferreira,2024-08-24,,,0.0,0.0,0.0,PROP,,2024-10-15
DE2672C9-9,5013BAAE,Almeida Pinto S.A.,83.933.529/0422-00,CORPORATE,Negociação,V001,Ana Paula Ferreira,2025-12-19,,,0.0,0.0,0.0,PROP,,2026-02-17
36875A6C-3,0D7C130F,Leão,89.691.085/8994-00,CORPORATE,Negociação,V001,Ana Paula Ferreira,2026-01-15,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-01-20
4B22D8ED-7,4E9414EC,Peixoto Ltda.,91.699.854/3534-00,CORPORATE,Prospecção,V007,Helena Costa,2025-11-17,,,0.0,0.0,0.0,PROP,,2025-11-20
583CBC65-B,F1BAE541,Fernandes Vargas - ME,11.554.262/2189-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2026-04-12,,,0.0,0.0,0.0,PROP NEOGRID,,2026-04-18
865175AC-7,AD09D08B,Lopes,99.938.677/4964-00,MIDDLE,Prospecção,V004,Diego Souza,2026-04-09,,,0.0,0.0,0.0,PROP NEOGRID,,2026-05-20
B3D3D098-6,15E4AE09,Cirino,59.514.846/5648-00,MIDDLE,Prospecção,V008,Igor Nascimento,2026-01-08,,,0.0,0.0,0.0,PROP,,2026-01-14
C3818039-F,A8114FDD,Rocha,90.659.401/3990-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2026-01-02,,,0.0,0.0,0.0,PROP,,2026-02-28
D043EF8C-3,B05CCE3F,Fonseca,51.355.215/7043-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2025-02-19,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-18
791DA41D-F,CDABD7E0,Gomes - ME,75.618.537/4741-00,CORPORATE,Ganho (CORPORATE),V005,Fernanda Lima,2024-08-02,2024-10-19,78.0,31128.93,24549.16,55678.09,PROP NEOGRID,,2024-09-13
7C05AE7F-0,2346F93F,Aragão e Filhos,66.299.468/0443-00,MIDDLE,Perdido,V003,Carla Mendes,2026-05-01,2026-06-13,43.0,0.0,0.0,0.0,PROP,Projeto cancelado,2026-05-29
0DD7C64F-7,5B5E0A94,Martins,78.361.340/7451-00,MIDDLE,Negociação,V003,Carla Mendes,2024-09-19,,,0.0,0.0,0.0,PROP,,2024-09-24
EC98B7ED-C,3E6D8016,Cassiano da Conceição - ME,48.217.594/6474-00,MIDDLE,Perdido,V004,Diego Souza,2025-04-04,2025-07-08,95.0,0.0,0.0,0.0,PROP PARCEIRO,Projeto cancelado,2025-05-12
CB692946-C,4E9414EC,Peixoto Ltda.,91.699.854/3534-00,MIDDLE,Prospecção,V004,Diego Souza,2025-04-06,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-05-07
B9C14456-9,340D6983,Jesus Alves S.A.,77.014.363/4957-00,CORPORATE,Qualificação,V007,Helena Costa,2024-11-10,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-11-24
8F39BA26-A,E9D19EFB,Sales,84.443.106/9872-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-10-07,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-11-06
DB8B3440-2,3E9184C1,Cavalcanti e Filhos,34.125.286/6929-00,CORPORATE,Perdido,V001,Ana Paula Ferreira,2025-05-11,2025-08-16,97.0,0.0,0.0,0.0,PROP,Sem budget,2025-06-09
9DD853C9-D,DC440577,Mendonça Câmara Ltda.,85.884.247/4517-00,CORPORATE,Ganho (CORPORATE),V007,Helena Costa,2025-08-28,2025-10-25,58.0,67086.64,17821.19,84907.83,PROP,,2025-09-04
A493006E-3,BEBD485D,Freitas,15.410.067/6267-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-02-23,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-01
DDF08DE2-F,A8114FDD,Rocha,90.659.401/3990-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2026-04-03,,,0.0,0.0,0.0,PROP,,2026-04-07
8FF645D3-1,D19998B0,Pereira,69.711.798/0893-00,CORPORATE,Proposta enviada,V007,Helena Costa,2025-12-01,,,0.0,0.0,0.0,PROP,,2026-01-17
1F7DEF00-0,5026A559,Fonseca Lopes S/A,67.974.034/4713-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2025-02-03,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-10
C30AFCD1-8,3BE386AF,Marques - EI,89.373.467/0656-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-08-23,,,0.0,0.0,0.0,PROP,,2024-09-17
892ECC07-3,AB7C34F7,Leão,39.473.121/7271-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2024-10-13,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-11-14
BF0B48A4-F,6FEED30D,Câmara,93.796.603/3419-00,MIDDLE,Negociação,V008,Igor Nascimento,2025-11-24,,,0.0,0.0,0.0,PROP NEOGRID,,2026-01-23
71B52541-D,6FD00BCC,Aragão,39.636.057/6627-00,CORPORATE,Negociação,V007,Helena Costa,2024-08-08,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-09-12
E33516AA-4,05976912,Silva Fernandes S.A.,12.419.049/6631-00,CORPORATE,Negociação,V007,Helena Costa,2024-12-31,,,0.0,0.0,0.0,PROP NEOGRID,,2025-01-10
42876C66-6,3BDE734F,Azevedo,97.700.886/0084-00,CORPORATE,Negociação,V007,Helena Costa,2025-10-16,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-23
8D48A80E-3,E087B7FC,Rocha,47.055.169/4097-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-11-18,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-11-18
16D8587C-5,358F2450,Ribeiro S/A,95.342.836/4408-00,MIDDLE,Prospecção,V004,Diego Souza,2024-07-19,,,0.0,0.0,0.0,PROP,,2024-08-24
E95178C6-F,17160B62,Aragão S.A.,85.050.641/3836-00,CORPORATE,Proposta enviada,V007,Helena Costa,2026-03-18,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-18
